(1, 10, 11, 9, 11940);ו;(1, 10, 11, 9, 11940)
(1, 10, 11, 10, 11941);א;(1, 10, 11, 10, 11941)
(1, 10, 11, 11, 11942);י;(1, 10, 11, 11, 11942)
(1, 10, 11, 12, 11943);צ;(1, 10, 11, 12, 11943)
(1, 10, 11, 13, 11944);א;(1, 10, 11, 13, 11944)
(1, 10, 11, 14, 11945);א;(1, 10, 11, 14, 11945)
(1, 10, 11, 15, 11946);ש;(1, 10, 11, 15, 11946)
(1, 10, 11, 16, 11947);ו;(1, 10, 11, 16, 11947)
(1, 10, 11, 17, 11948);ר;(1, 10, 11, 17, 11948)
(1, 10, 11, 18, 11949);ו;(1, 10, 11, 18, 11949)
(1, 10, 11, 19, 11950);י;(1, 10, 11, 19, 11950)
(1, 10, 11, 20, 11951);ב;(1, 10, 11, 20, 11951)
(1, 10, 11, 21, 11952);ן;(1, 10, 11, 21, 11952)
(1, 10, 11, 22, 11953);א;(1, 10, 11, 22, 11953)
(1, 10, 11, 23, 11954);ת;(1, 10, 11, 23, 11954)
(1, 10, 11, 24, 11955);נ;(1, 10, 11, 24, 11955)
(1, 10, 11, 25, 11956);י;(1, 10, 11, 25, 11956)
(1, 10, 11, 26, 11957);נ;(1, 10, 11, 26, 11957)
(1, 10, 11, 27, 11958);ו;(1, 10, 11, 27, 11958)
(1, 10, 11, 28, 11959);ה;(1, 10, 11, 28, 11959)
(1, 10, 11, 29, 11960);ו;(1, 10, 11, 29, 11960)
(1, 10, 11, 30, 11961);א;(1, 10, 11, 30, 11961)
(1, 10, 11, 31, 11962);ת;(1, 10, 11, 31, 11962)
(1, 10, 11, 32, 11963);ר;(1, 10, 11, 32, 11963)
(1, 10, 11, 33, 11964);ח;(1, 10, 11, 33, 11964)
(1, 10, 11, 34, 11965);ב;(1, 10, 11, 34, 11965)
(1, 10, 11, 35, 11966);ת;(1, 10, 11, 35, 11966)
(1, 10, 11, 36, 11967);ע;(1, 10, 11, 36, 11967)
(1, 10, 11, 37, 11968);י;(1, 10, 11, 37, 11968)
(1, 10, 11, 38, 11969);ר;(1, 10, 11, 38, 11969)
(1, 10, 11, 39, 11970);ו;(1, 10, 11, 39, 11970)
(1, 10, 11, 40, 11971);א;(1, 10, 11, 40, 11971)
(1, 10, 11, 41, 11972);ת;(1, 10, 11, 41, 11972)
(1, 10, 11, 42, 11973);כ;(1, 10, 11, 42, 11973)
(1, 10, 11, 43, 11974);ל;(1, 10, 11, 43, 11974)
(1, 10, 11, 44, 11975);ח;(1, 10, 11, 44, 11975)
(1, 10, 12, 1, 11976);ו;(1, 10, 12, 1, 11976)
(1, 10, 12, 2, 11977);א;(1, 10, 12, 2, 11977)
(1, 10, 12, 3, 11978);ת;(1, 10, 12, 3, 11978)
(1, 10, 12, 4, 11979);ר;(1, 10, 12, 4, 11979)
(1, 10, 12, 5, 11980);ס;(1, 10, 12, 5, 11980)
(1, 10, 12, 6, 11981);ן;(1, 10, 12, 6, 11981)
(1, 10, 12, 7, 11982);ב;(1, 10, 12, 7, 11982)
(1, 10, 12, 8, 11983);י;(1, 10, 12, 8, 11983)
(1, 10, 12, 9, 11984);ן;(1, 10, 12, 9, 11984)
(1, 10, 12, 10, 11985);נ;(1, 10, 12, 10, 11985)
(1, 10, 12, 11, 11986);י;(1, 10, 12, 11, 11986)
(1, 10, 12, 12, 11987);נ;(1, 10, 12, 12, 11987)
(1, 10, 12, 13, 11988);ו;(1, 10, 12, 13, 11988)
(1, 10, 12, 14, 11989);ה;(1, 10, 12, 14, 11989)
(1, 10, 12, 15, 11990);ו;(1, 10, 12, 15, 11990)
(1, 10, 12, 16, 11991);ב;(1, 10, 12, 16, 11991)
(1, 10, 12, 17, 11992);י;(1, 10, 12, 17, 11992)
(1, 10, 12, 18, 11993);ן;(1, 10, 12, 18, 11993)
(1, 10, 12, 19, 11994);כ;(1, 10, 12, 19, 11994)
(1, 10, 12, 20, 11995);ל;(1, 10, 12, 20, 11995)
(1, 10, 12, 21, 11996);ח;(1, 10, 12, 21, 11996)
(1, 10, 12, 22, 11997);ה;(1, 10, 12, 22, 11997)
(1, 10, 12, 23, 11998);ו;(1, 10, 12, 23, 11998)
(1, 10, 12, 24, 11999);א;(1, 10, 12, 24, 11999)
(1, 10, 12, 25, 12000);ה;(1, 10, 12, 25, 12000)
(1, 10, 12, 26, 12001);ע;(1, 10, 12, 26, 12001)
(1, 10, 12, 27, 12002);י;(1, 10, 12, 27, 12002)
(1, 10, 12, 28, 12003);ר;(1, 10, 12, 28, 12003)
(1, 10, 12, 29, 12004);ה;(1, 10, 12, 29, 12004)
(1, 10, 12, 30, 12005);ג;(1, 10, 12, 30, 12005)
(1, 10, 12, 31, 12006);ד;(1, 10, 12, 31, 12006)
(1, 10, 12, 32, 12007);ל;(1, 10, 12, 32, 12007)
(1, 10, 12, 33, 12008);ה;(1, 10, 12, 33, 12008)
(1, 10, 13, 1, 12009);ו;(1, 10, 13, 1, 12009)
(1, 10, 13, 2, 12010);מ;(1, 10, 13, 2, 12010)
(1, 10, 13, 3, 12011);צ;(1, 10, 13, 3, 12011)
(1, 10, 13, 4, 12012);ר;(1, 10, 13, 4, 12012)
(1, 10, 13, 5, 12013);י;(1, 10, 13, 5, 12013)
(1, 10, 13, 6, 12014);ם;(1, 10, 13, 6, 12014)
(1, 10, 13, 7, 12015);י;(1, 10, 13, 7, 12015)
(1, 10, 13, 8, 12016);ל;(1, 10, 13, 8, 12016)
(1, 10, 13, 9, 12017);ד;(1, 10, 13, 9, 12017)
(1, 10, 13, 10, 12018);א;(1, 10, 13, 10, 12018)
(1, 10, 13, 11, 12019);ת;(1, 10, 13, 11, 12019)
(1, 10, 13, 12, 12020);ל;(1, 10, 13, 12, 12020)
(1, 10, 13, 13, 12021);ו;(1, 10, 13, 13, 12021)
(1, 10, 13, 14, 12022);ד;(1, 10, 13, 14, 12022)
(1, 10, 13, 15, 12023);י;(1, 10, 13, 15, 12023)
(1, 10, 13, 16, 12024);ם;(1, 10, 13, 16, 12024)
(1, 10, 13, 17, 12025);ו;(1, 10, 13, 17, 12025)
(1, 10, 13, 18, 12026);א;(1, 10, 13, 18, 12026)
(1, 10, 13, 19, 12027);ת;(1, 10, 13, 19, 12027)
(1, 10, 13, 20, 12028);ע;(1, 10, 13, 20, 12028)
(1, 10, 13, 21, 12029);נ;(1, 10, 13, 21, 12029)
(1, 10, 13, 22, 12030);מ;(1, 10, 13, 22, 12030)
(1, 10, 13, 23, 12031);י;(1, 10, 13, 23, 12031)
(1, 10, 13, 24, 12032);ם;(1, 10, 13, 24, 12032)
(1, 10, 13, 25, 12033);ו;(1, 10, 13, 25, 12033)
(1, 10, 13, 26, 12034);א;(1, 10, 13, 26, 12034)
(1, 10, 13, 27, 12035);ת;(1, 10, 13, 27, 12035)
(1, 10, 13, 28, 12036);ל;(1, 10, 13, 28, 12036)
(1, 10, 13, 29, 12037);ה;(1, 10, 13, 29, 12037)
(1, 10, 13, 30, 12038);ב;(1, 10, 13, 30, 12038)
(1, 10, 13, 31, 12039);י;(1, 10, 13, 31, 12039)
(1, 10, 13, 32, 12040);ם;(1, 10, 13, 32, 12040)
(1, 10, 13, 33, 12041);ו;(1, 10, 13, 33, 12041)
(1, 10, 13, 34, 12042);א;(1, 10, 13, 34, 12042)
(1, 10, 13, 35, 12043);ת;(1, 10, 13, 35, 12043)
(1, 10, 13, 36, 12044);נ;(1, 10, 13, 36, 12044)
(1, 10, 13, 37, 12045);פ;(1, 10, 13, 37, 12045)
(1, 10, 13, 38, 12046);ת;(1, 10, 13, 38, 12046)
(1, 10, 13, 39, 12047);ח;(1, 10, 13, 39, 12047)
(1, 10, 13, 40, 12048);י;(1, 10, 13, 40, 12048)
(1, 10, 13, 41, 12049);ם;(1, 10, 13, 41, 12049)
(1, 10, 14, 1, 12050);ו;(1, 10, 14, 1, 12050)
(1, 10, 14, 2, 12051);א;(1, 10, 14, 2, 12051)
(1, 10, 14, 3, 12052);ת;(1, 10, 14, 3, 12052)
(1, 10, 14, 4, 12053);פ;(1, 10, 14, 4, 12053)
(1, 10, 14, 5, 12054);ת;(1, 10, 14, 5, 12054)
(1, 10, 14, 6, 12055);ר;(1, 10, 14, 6, 12055)
(1, 10, 14, 7, 12056);ס;(1, 10, 14, 7, 12056)
(1, 10, 14, 8, 12057);י;(1, 10, 14, 8, 12057)
(1, 10, 14, 9, 12058);ם;(1, 10, 14, 9, 12058)
(1, 10, 14, 10, 12059);ו;(1, 10, 14, 10, 12059)
(1, 10, 14, 11, 12060);א;(1, 10, 14, 11, 12060)
(1, 10, 14, 12, 12061);ת;(1, 10, 14, 12, 12061)
(1, 10, 14, 13, 12062);כ;(1, 10, 14, 13, 12062)
(1, 10, 14, 14, 12063);ס;(1, 10, 14, 14, 12063)
(1, 10, 14, 15, 12064);ל;(1, 10, 14, 15, 12064)
(1, 10, 14, 16, 12065);ח;(1, 10, 14, 16, 12065)
(1, 10, 14, 17, 12066);י;(1, 10, 14, 17, 12066)
(1, 10, 14, 18, 12067);ם;(1, 10, 14, 18, 12067)
(1, 10, 14, 19, 12068);א;(1, 10, 14, 19, 12068)
(1, 10, 14, 20, 12069);ש;(1, 10, 14, 20, 12069)
(1, 10, 14, 21, 12070);ר;(1, 10, 14, 21, 12070)
(1, 10, 14, 22, 12071);י;(1, 10, 14, 22, 12071)
(1, 10, 14, 23, 12072);צ;(1, 10, 14, 23, 12072)
(1, 10, 14, 24, 12073);א;(1, 10, 14, 24, 12073)
(1, 10, 14, 25, 12074);ו;(1, 10, 14, 25, 12074)
(1, 10, 14, 26, 12075);מ;(1, 10, 14, 26, 12075)
(1, 10, 14, 27, 12076);ש;(1, 10, 14, 27, 12076)
(1, 10, 14, 28, 12077);ם;(1, 10, 14, 28, 12077)
(1, 10, 14, 29, 12078);פ;(1, 10, 14, 29, 12078)
(1, 10, 14, 30, 12079);ל;(1, 10, 14, 30, 12079)
(1, 10, 14, 31, 12080);ש;(1, 10, 14, 31, 12080)
(1, 10, 14, 32, 12081);ת;(1, 10, 14, 32, 12081)
(1, 10, 14, 33, 12082);י;(1, 10, 14, 33, 12082)
(1, 10, 14, 34, 12083);ם;(1, 10, 14, 34, 12083)
(1, 10, 14, 35, 12084);ו;(1, 10, 14, 35, 12084)
(1, 10, 14, 36, 12085);א;(1, 10, 14, 36, 12085)
(1, 10, 14, 37, 12086);ת;(1, 10, 14, 37, 12086)
(1, 10, 14, 38, 12087);כ;(1, 10, 14, 38, 12087)
(1, 10, 14, 39, 12088);פ;(1, 10, 14, 39, 12088)
(1, 10, 14, 40, 12089);ת;(1, 10, 14, 40, 12089)
(1, 10, 14, 41, 12090);ר;(1, 10, 14, 41, 12090)
(1, 10, 14, 42, 12091);י;(1, 10, 14, 42, 12091)
(1, 10, 14, 43, 12092);ם;(1, 10, 14, 43, 12092)
(1, 10, 15, 1, 12093);ו;(1, 10, 15, 1, 12093)
(1, 10, 15, 2, 12094);כ;(1, 10, 15, 2, 12094)
(1, 10, 15, 3, 12095);נ;(1, 10, 15, 3, 12095)
(1, 10, 15, 4, 12096);ע;(1, 10, 15, 4, 12096)
(1, 10, 15, 5, 12097);ן;(1, 10, 15, 5, 12097)
(1, 10, 15, 6, 12098);י;(1, 10, 15, 6, 12098)
(1, 10, 15, 7, 12099);ל;(1, 10, 15, 7, 12099)
(1, 10, 15, 8, 12100);ד;(1, 10, 15, 8, 12100)
(1, 10, 15, 9, 12101);א;(1, 10, 15, 9, 12101)
(1, 10, 15, 10, 12102);ת;(1, 10, 15, 10, 12102)
(1, 10, 15, 11, 12103);צ;(1, 10, 15, 11, 12103)
(1, 10, 15, 12, 12104);י;(1, 10, 15, 12, 12104)
(1, 10, 15, 13, 12105);ד;(1, 10, 15, 13, 12105)
(1, 10, 15, 14, 12106);ן;(1, 10, 15, 14, 12106)
(1, 10, 15, 15, 12107);ב;(1, 10, 15, 15, 12107)
(1, 10, 15, 16, 12108);כ;(1, 10, 15, 16, 12108)
(1, 10, 15, 17, 12109);ר;(1, 10, 15, 17, 12109)
(1, 10, 15, 18, 12110);ו;(1, 10, 15, 18, 12110)
(1, 10, 15, 19, 12111);ו;(1, 10, 15, 19, 12111)
(1, 10, 15, 20, 12112);א;(1, 10, 15, 20, 12112)
(1, 10, 15, 21, 12113);ת;(1, 10, 15, 21, 12113)
(1, 10, 15, 22, 12114);ח;(1, 10, 15, 22, 12114)
(1, 10, 15, 23, 12115);ת;(1, 10, 15, 23, 12115)
(1, 10, 16, 1, 12116);ו;(1, 10, 16, 1, 12116)
(1, 10, 16, 2, 12117);א;(1, 10, 16, 2, 12117)
(1, 10, 16, 3, 12118);ת;(1, 10, 16, 3, 12118)
(1, 10, 16, 4, 12119);ה;(1, 10, 16, 4, 12119)
(1, 10, 16, 5, 12120);י;(1, 10, 16, 5, 12120)
(1, 10, 16, 6, 12121);ב;(1, 10, 16, 6, 12121)
(1, 10, 16, 7, 12122);ו;(1, 10, 16, 7, 12122)
(1, 10, 16, 8, 12123);ס;(1, 10, 16, 8, 12123)
(1, 10, 16, 9, 12124);י;(1, 10, 16, 9, 12124)
(1, 10, 16, 10, 12125);ו;(1, 10, 16, 10, 12125)
(1, 10, 16, 11, 12126);א;(1, 10, 16, 11, 12126)
(1, 10, 16, 12, 12127);ת;(1, 10, 16, 12, 12127)
(1, 10, 16, 13, 12128);ה;(1, 10, 16, 13, 12128)
(1, 10, 16, 14, 12129);א;(1, 10, 16, 14, 12129)
(1, 10, 16, 15, 12130);מ;(1, 10, 16, 15, 12130)
(1, 10, 16, 16, 12131);ר;(1, 10, 16, 16, 12131)
(1, 10, 16, 17, 12132);י;(1, 10, 16, 17, 12132)
(1, 10, 16, 18, 12133);ו;(1, 10, 16, 18, 12133)
(1, 10, 16, 19, 12134);א;(1, 10, 16, 19, 12134)
(1, 10, 16, 20, 12135);ת;(1, 10, 16, 20, 12135)
(1, 10, 16, 21, 12136);ה;(1, 10, 16, 21, 12136)
(1, 10, 16, 22, 12137);ג;(1, 10, 16, 22, 12137)
(1, 10, 16, 23, 12138);ר;(1, 10, 16, 23, 12138)
(1, 10, 16, 24, 12139);ג;(1, 10, 16, 24, 12139)
(1, 10, 16, 25, 12140);ש;(1, 10, 16, 25, 12140)
(1, 10, 16, 26, 12141);י;(1, 10, 16, 26, 12141)
(1, 10, 17, 1, 12142);ו;(1, 10, 17, 1, 12142)
(1, 10, 17, 2, 12143);א;(1, 10, 17, 2, 12143)
(1, 10, 17, 3, 12144);ת;(1, 10, 17, 3, 12144)
(1, 10, 17, 4, 12145);ה;(1, 10, 17, 4, 12145)
(1, 10, 17, 5, 12146);ח;(1, 10, 17, 5, 12146)
(1, 10, 17, 6, 12147);ו;(1, 10, 17, 6, 12147)
(1, 10, 17, 7, 12148);י;(1, 10, 17, 7, 12148)
(1, 10, 17, 8, 12149);ו;(1, 10, 17, 8, 12149)
(1, 10, 17, 9, 12150);א;(1, 10, 17, 9, 12150)
(1, 10, 17, 10, 12151);ת;(1, 10, 17, 10, 12151)
(1, 10, 17, 11, 12152);ה;(1, 10, 17, 11, 12152)
(1, 10, 17, 12, 12153);ע;(1, 10, 17, 12, 12153)
(1, 10, 17, 13, 12154);ר;(1, 10, 17, 13, 12154)
(1, 10, 17, 14, 12155);ק;(1, 10, 17, 14, 12155)
(1, 10, 17, 15, 12156);י;(1, 10, 17, 15, 12156)
(1, 10, 17, 16, 12157);ו;(1, 10, 17, 16, 12157)
(1, 10, 17, 17, 12158);א;(1, 10, 17, 17, 12158)
(1, 10, 17, 18, 12159);ת;(1, 10, 17, 18, 12159)
(1, 10, 17, 19, 12160);ה;(1, 10, 17, 19, 12160)
(1, 10, 17, 20, 12161);ס;(1, 10, 17, 20, 12161)
(1, 10, 17, 21, 12162);י;(1, 10, 17, 21, 12162)
(1, 10, 17, 22, 12163);נ;(1, 10, 17, 22, 12163)
(1, 10, 17, 23, 12164);י;(1, 10, 17, 23, 12164)
(1, 10, 18, 1, 12165);ו;(1, 10, 18, 1, 12165)
(1, 10, 18, 2, 12166);א;(1, 10, 18, 2, 12166)
(1, 10, 18, 3, 12167);ת;(1, 10, 18, 3, 12167)
(1, 10, 18, 4, 12168);ה;(1, 10, 18, 4, 12168)
(1, 10, 18, 5, 12169);א;(1, 10, 18, 5, 12169)
(1, 10, 18, 6, 12170);ר;(1, 10, 18, 6, 12170)
(1, 10, 18, 7, 12171);ו;(1, 10, 18, 7, 12171)
(1, 10, 18, 8, 12172);ד;(1, 10, 18, 8, 12172)
(1, 10, 18, 9, 12173);י;(1, 10, 18, 9, 12173)
(1, 10, 18, 10, 12174);ו;(1, 10, 18, 10, 12174)
(1, 10, 18, 11, 12175);א;(1, 10, 18, 11, 12175)
(1, 10, 18, 12, 12176);ת;(1, 10, 18, 12, 12176)
(1, 10, 18, 13, 12177);ה;(1, 10, 18, 13, 12177)
(1, 10, 18, 14, 12178);צ;(1, 10, 18, 14, 12178)
(1, 10, 18, 15, 12179);מ;(1, 10, 18, 15, 12179)
(1, 10, 18, 16, 12180);ר;(1, 10, 18, 16, 12180)
(1, 10, 18, 17, 12181);י;(1, 10, 18, 17, 12181)
(1, 10, 18, 18, 12182);ו;(1, 10, 18, 18, 12182)
(1, 10, 18, 19, 12183);א;(1, 10, 18, 19, 12183)
(1, 10, 18, 20, 12184);ת;(1, 10, 18, 20, 12184)
(1, 10, 18, 21, 12185);ה;(1, 10, 18, 21, 12185)
(1, 10, 18, 22, 12186);ח;(1, 10, 18, 22, 12186)
(1, 10, 18, 23, 12187);מ;(1, 10, 18, 23, 12187)
(1, 10, 18, 24, 12188);ת;(1, 10, 18, 24, 12188)
(1, 10, 18, 25, 12189);י;(1, 10, 18, 25, 12189)
(1, 10, 18, 26, 12190);ו;(1, 10, 18, 26, 12190)
(1, 10, 18, 27, 12191);א;(1, 10, 18, 27, 12191)
(1, 10, 18, 28, 12192);ח;(1, 10, 18, 28, 12192)
(1, 10, 18, 29, 12193);ר;(1, 10, 18, 29, 12193)
(1, 10, 18, 30, 12194);נ;(1, 10, 18, 30, 12194)
(1, 10, 18, 31, 12195);פ;(1, 10, 18, 31, 12195)
(1, 10, 18, 32, 12196);צ;(1, 10, 18, 32, 12196)
(1, 10, 18, 33, 12197);ו;(1, 10, 18, 33, 12197)
(1, 10, 18, 34, 12198);מ;(1, 10, 18, 34, 12198)
(1, 10, 18, 35, 12199);ש;(1, 10, 18, 35, 12199)
(1, 10, 18, 36, 12200);פ;(1, 10, 18, 36, 12200)
(1, 10, 18, 37, 12201);ח;(1, 10, 18, 37, 12201)
(1, 10, 18, 38, 12202);ו;(1, 10, 18, 38, 12202)
(1, 10, 18, 39, 12203);ת;(1, 10, 18, 39, 12203)
(1, 10, 18, 40, 12204);ה;(1, 10, 18, 40, 12204)
(1, 10, 18, 41, 12205);כ;(1, 10, 18, 41, 12205)
(1, 10, 18, 42, 12206);נ;(1, 10, 18, 42, 12206)
(1, 10, 18, 43, 12207);ע;(1, 10, 18, 43, 12207)
(1, 10, 18, 44, 12208);נ;(1, 10, 18, 44, 12208)
(1, 10, 18, 45, 12209);י;(1, 10, 18, 45, 12209)
(1, 10, 19, 1, 12210);ו;(1, 10, 19, 1, 12210)
(1, 10, 19, 2, 12211);י;(1, 10, 19, 2, 12211)
(1, 10, 19, 3, 12212);ה;(1, 10, 19, 3, 12212)
(1, 10, 19, 4, 12213);י;(1, 10, 19, 4, 12213)
(1, 10, 19, 5, 12214);ג;(1, 10, 19, 5, 12214)
(1, 10, 19, 6, 12215);ב;(1, 10, 19, 6, 12215)
(1, 10, 19, 7, 12216);ו;(1, 10, 19, 7, 12216)
(1, 10, 19, 8, 12217);ל;(1, 10, 19, 8, 12217)
(1, 10, 19, 9, 12218);ה;(1, 10, 19, 9, 12218)
(1, 10, 19, 10, 12219);כ;(1, 10, 19, 10, 12219)
(1, 10, 19, 11, 12220);נ;(1, 10, 19, 11, 12220)
(1, 10, 19, 12, 12221);ע;(1, 10, 19, 12, 12221)
(1, 10, 19, 13, 12222);נ;(1, 10, 19, 13, 12222)
(1, 10, 19, 14, 12223);י;(1, 10, 19, 14, 12223)
(1, 10, 19, 15, 12224);מ;(1, 10, 19, 15, 12224)
(1, 10, 19, 16, 12225);צ;(1, 10, 19, 16, 12225)
(1, 10, 19, 17, 12226);י;(1, 10, 19, 17, 12226)
(1, 10, 19, 18, 12227);ד;(1, 10, 19, 18, 12227)
(1, 10, 19, 19, 12228);ן;(1, 10, 19, 19, 12228)
(1, 10, 19, 20, 12229);ב;(1, 10, 19, 20, 12229)
(1, 10, 19, 21, 12230);א;(1, 10, 19, 21, 12230)
(1, 10, 19, 22, 12231);כ;(1, 10, 19, 22, 12231)
(1, 10, 19, 23, 12232);ה;(1, 10, 19, 23, 12232)
(1, 10, 19, 24, 12233);ג;(1, 10, 19, 24, 12233)
(1, 10, 19, 25, 12234);ר;(1, 10, 19, 25, 12234)
(1, 10, 19, 26, 12235);ר;(1, 10, 19, 26, 12235)
(1, 10, 19, 27, 12236);ה;(1, 10, 19, 27, 12236)
(1, 10, 19, 28, 12237);ע;(1, 10, 19, 28, 12237)
(1, 10, 19, 29, 12238);ד;(1, 10, 19, 29, 12238)
(1, 10, 19, 30, 12239);ע;(1, 10, 19, 30, 12239)
(1, 10, 19, 31, 12240);ז;(1, 10, 19, 31, 12240)
(1, 10, 19, 32, 12241);ה;(1, 10, 19, 32, 12241)
(1, 10, 19, 33, 12242);ב;(1, 10, 19, 33, 12242)
(1, 10, 19, 34, 12243);א;(1, 10, 19, 34, 12243)
(1, 10, 19, 35, 12244);כ;(1, 10, 19, 35, 12244)
(1, 10, 19, 36, 12245);ה;(1, 10, 19, 36, 12245)
(1, 10, 19, 37, 12246);ס;(1, 10, 19, 37, 12246)
(1, 10, 19, 38, 12247);ד;(1, 10, 19, 38, 12247)
(1, 10, 19, 39, 12248);מ;(1, 10, 19, 39, 12248)
(1, 10, 19, 40, 12249);ה;(1, 10, 19, 40, 12249)
(1, 10, 19, 41, 12250);ו;(1, 10, 19, 41, 12250)
(1, 10, 19, 42, 12251);ע;(1, 10, 19, 42, 12251)
(1, 10, 19, 43, 12252);מ;(1, 10, 19, 43, 12252)
(1, 10, 19, 44, 12253);ר;(1, 10, 19, 44, 12253)
(1, 10, 19, 45, 12254);ה;(1, 10, 19, 45, 12254)
(1, 10, 19, 46, 12255);ו;(1, 10, 19, 46, 12255)
(1, 10, 19, 47, 12256);א;(1, 10, 19, 47, 12256)
(1, 10, 19, 48, 12257);ד;(1, 10, 19, 48, 12257)
(1, 10, 19, 49, 12258);מ;(1, 10, 19, 49, 12258)
(1, 10, 19, 50, 12259);ה;(1, 10, 19, 50, 12259)
(1, 10, 19, 51, 12260);ו;(1, 10, 19, 51, 12260)
(1, 10, 19, 52, 12261);צ;(1, 10, 19, 52, 12261)
(1, 10, 19, 53, 12262);ב;(1, 10, 19, 53, 12262)
(1, 10, 19, 54, 12263);י;(1, 10, 19, 54, 12263)
(1, 10, 19, 55, 12264);ם;(1, 10, 19, 55, 12264)
(1, 10, 19, 56, 12265);ע;(1, 10, 19, 56, 12265)
(1, 10, 19, 57, 12266);ד;(1, 10, 19, 57, 12266)
(1, 10, 19, 58, 12267);ל;(1, 10, 19, 58, 12267)
(1, 10, 19, 59, 12268);ש;(1, 10, 19, 59, 12268)
(1, 10, 19, 60, 12269);ע;(1, 10, 19, 60, 12269)
(1, 10, 20, 1, 12270);א;(1, 10, 20, 1, 12270)
(1, 10, 20, 2, 12271);ל;(1, 10, 20, 2, 12271)
(1, 10, 20, 3, 12272);ה;(1, 10, 20, 3, 12272)
(1, 10, 20, 4, 12273);ב;(1, 10, 20, 4, 12273)
(1, 10, 20, 5, 12274);נ;(1, 10, 20, 5, 12274)
(1, 10, 20, 6, 12275);י;(1, 10, 20, 6, 12275)
(1, 10, 20, 7, 12276);ח;(1, 10, 20, 7, 12276)
(1, 10, 20, 8, 12277);ם;(1, 10, 20, 8, 12277)
(1, 10, 20, 9, 12278);ל;(1, 10, 20, 9, 12278)
(1, 10, 20, 10, 12279);מ;(1, 10, 20, 10, 12279)
(1, 10, 20, 11, 12280);ש;(1, 10, 20, 11, 12280)
(1, 10, 20, 12, 12281);פ;(1, 10, 20, 12, 12281)
(1, 10, 20, 13, 12282);ח;(1, 10, 20, 13, 12282)
(1, 10, 20, 14, 12283);ת;(1, 10, 20, 14, 12283)
(1, 10, 20, 15, 12284);ם;(1, 10, 20, 15, 12284)
(1, 10, 20, 16, 12285);ל;(1, 10, 20, 16, 12285)
(1, 10, 20, 17, 12286);ל;(1, 10, 20, 17, 12286)
(1, 10, 20, 18, 12287);ש;(1, 10, 20, 18, 12287)
(1, 10, 20, 19, 12288);נ;(1, 10, 20, 19, 12288)
(1, 10, 20, 20, 12289);ת;(1, 10, 20, 20, 12289)
(1, 10, 20, 21, 12290);ם;(1, 10, 20, 21, 12290)
(1, 10, 20, 22, 12291);ב;(1, 10, 20, 22, 12291)
(1, 10, 20, 23, 12292);א;(1, 10, 20, 23, 12292)
(1, 10, 20, 24, 12293);ר;(1, 10, 20, 24, 12293)
(1, 10, 20, 25, 12294);צ;(1, 10, 20, 25, 12294)
(1, 10, 20, 26, 12295);ת;(1, 10, 20, 26, 12295)
(1, 10, 20, 27, 12296);ם;(1, 10, 20, 27, 12296)
(1, 10, 20, 28, 12297);ב;(1, 10, 20, 28, 12297)
(1, 10, 20, 29, 12298);ג;(1, 10, 20, 29, 12298)
(1, 10, 20, 30, 12299);ו;(1, 10, 20, 30, 12299)
(1, 10, 20, 31, 12300);י;(1, 10, 20, 31, 12300)
(1, 10, 20, 32, 12301);ה;(1, 10, 20, 32, 12301)
(1, 10, 20, 33, 12302);ם;(1, 10, 20, 33, 12302)
(1, 10, 21, 1, 12303);ו;(1, 10, 21, 1, 12303)
(1, 10, 21, 2, 12304);ל;(1, 10, 21, 2, 12304)
(1, 10, 21, 3, 12305);ש;(1, 10, 21, 3, 12305)
(1, 10, 21, 4, 12306);ם;(1, 10, 21, 4, 12306)
(1, 10, 21, 5, 12307);י;(1, 10, 21, 5, 12307)
(1, 10, 21, 6, 12308);ל;(1, 10, 21, 6, 12308)
(1, 10, 21, 7, 12309);ד;(1, 10, 21, 7, 12309)
(1, 10, 21, 8, 12310);ג;(1, 10, 21, 8, 12310)
(1, 10, 21, 9, 12311);ם;(1, 10, 21, 9, 12311)
(1, 10, 21, 10, 12312);ה;(1, 10, 21, 10, 12312)
(1, 10, 21, 11, 12313);ו;(1, 10, 21, 11, 12313)
(1, 10, 21, 12, 12314);א;(1, 10, 21, 12, 12314)
(1, 10, 21, 13, 12315);א;(1, 10, 21, 13, 12315)
(1, 10, 21, 14, 12316);ב;(1, 10, 21, 14, 12316)
(1, 10, 21, 15, 12317);י;(1, 10, 21, 15, 12317)
(1, 10, 21, 16, 12318);כ;(1, 10, 21, 16, 12318)
(1, 10, 21, 17, 12319);ל;(1, 10, 21, 17, 12319)
(1, 10, 21, 18, 12320);ב;(1, 10, 21, 18, 12320)
(1, 10, 21, 19, 12321);נ;(1, 10, 21, 19, 12321)
(1, 10, 21, 20, 12322);י;(1, 10, 21, 20, 12322)
(1, 10, 21, 21, 12323);ע;(1, 10, 21, 21, 12323)
(1, 10, 21, 22, 12324);ב;(1, 10, 21, 22, 12324)
(1, 10, 21, 23, 12325);ר;(1, 10, 21, 23, 12325)
(1, 10, 21, 24, 12326);א;(1, 10, 21, 24, 12326)
(1, 10, 21, 25, 12327);ח;(1, 10, 21, 25, 12327)
(1, 10, 21, 26, 12328);י;(1, 10, 21, 26, 12328)
(1, 10, 21, 27, 12329);י;(1, 10, 21, 27, 12329)
(1, 10, 21, 28, 12330);פ;(1, 10, 21, 28, 12330)
